Coupons,Year,Quarter,Origin,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCountry,OriginStateFips,OriginState,OriginStateName,OriginWac,RoundTrip,OnLine,DollarCred,FarePerMile,RPCarrier,Passengers,ItinFare,BulkFare,Distance,DistanceGroup,MilesFlown,ItinGeoType
1,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,0.0,1.0,1,0.2761,WN,2.0,280.0,0.0,1014.0,3,1014.0,2
2,2021,1,SDF,14730,1473004,33044,US,21,KY,Kentucky,52,0.0,0.0,1,0.6063,YX,1.0,288.0,0.0,475.0,1,475.0,2
4,2021,1,RNO,14570,1457002,34570,US,32,NV,Nevada,85,1.0,0.0,1,0.0794,AA,1.0,260.0,0.0,3276.0,7,3276.0,2
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,0.0,0.0,1,92,AS,2.0,162.0,0.0,1761.0,4,1761.0,2
4,2021,1,PDX,14057,1405702,34057,US,41,OR,Oregon,92,1.0,0.0,1,0.1509,DL,1.0,701.0,0.0,4646.0,10,4646.0,2
3,2021,1,PHX,14107,1410702,30466,US,4,AZ,Arizona,81,1.0,0.0,1,0.0692,AS,1.0,153.0,0.0,2210.0,5,2210.0,2
2,2021,1,PAE,14004,1400402,34004,US,53,WA,Washington,93,1.0,1.0,1,0.0556,QX,1.0,126.0,0.0,2266.0,5,2266.0,2
1,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,0.0,1.0,1,0.1437,YX,3.0,48.0,0.0,334.0,1,334.0,2
2,2021,1,DTW,11433,1143302,31295,US,26,MI,Michigan,43,1.0,1.0,1,0.3573,DL,1.0,776.0,0.0,2172.0,5,2172.0,2
4,2021,1,ONT,13891,1389101,32575,US,6,CA,California,91,1.0,1.0,1,0.1935,AA,1.0,815.0,0.0,4212.0,9,4212.0,2
2,2021,1,LGB,12954,1295407,32575,US,6,CA,California,91,1.0,1.0,1,0.1676,WN,1.0,119.0,0.0,710.0,2,710.0,2
2,2021,1,RSW,14635,1463502,31714,US,12,FL,Florida,33,1.0,1.0,1,0.2403,WN,1.0,531.0,0.0,2210.0,5,2210.0,2
4,2021,1,DCA,11278,1127805,30852,US,51,VA,Virginia,38,1.0,0.0,1,225,DL,1.0,418.0,0.0,1858.0,4,1858.0,2
1,2021,1,MSP,13487,1348702,31650,US,27,MN,Minnesota,63,0.0,1.0,1,193,AS,5.0,270.0,0.0,1399.0,3,1399.0,2
3,2021,1,ONT,13891,1389101,32575,US,6,CA,California,91,0.0,0.0,1,0.1545,YV,1.0,348.0,0.0,2253.0,5,2253.0,2
2,2021,1,MSY,13495,1349505,33495,US,22,LA,Louisiana,72,0.0,1.0,1,0.1096,AA,1.0,157.0,0.0,1432.0,3,1432.0,2
2,2021,1,ABQ,10140,1014005,30140,US,35,NM,New Mexico,86,0.0,0.0,1,0.1659,MQ,1.0,322.0,0.0,1941.0,4,1941.0,2
4,2021,1,CVG,11193,1119302,33105,US,21,KY,Kentucky,52,1.0,0.0,1,0.0963,DL,1.0,405.0,0.0,4204.0,9,4204.0,2
2,2021,1,PHX,14107,1410702,30466,US,4,AZ,Arizona,81,0.0,1.0,1,0.1083,UA,1.0,129.0,0.0,1191.0,3,1191.0,2
5,2021,1,GEG,11884,1188402,31884,US,53,WA,Washington,93,1.0,1.0,1,0.2068,DL,1.0,1083.0,0.0,5238.0,11,5238.0,2
4,2021,1,GPT,11973,1197302,31973,US,28,MS,Mississippi,53,1.0,1.0,1,0.3016,9E,1.0,304.0,0.0,1008.0,3,1008.0,2
4,2021,1,MFR,13264,1326403,33264,US,41,OR,Oregon,92,1.0,0.0,1,0.1607,OO,1.0,892.0,0.0,5550.0,12,5550.0,2
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,0.0,0.0,1,0.0782,DL,2.0,191.0,0.0,2441.0,5,2441.0,2
2,2021,1,DFW,11298,1129806,30194,US,48,TX,Texas,74,1.0,1.0,1,0.1107,NK,4.0,218.0,0.0,1970.0,4,1970.0,2
3,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,0.0,1.0,1,0.0146,NK,1.0,48.0,0.0,3286.0,7,3286.0,2
2,2021,1,DAL,11259,1125904,30194,US,48,TX,Texas,74,1.0,1.0,1,0.0361,WN,3.0,90.0,0.0,2492.0,5,2492.0,2
4,2021,1,SNA,14908,1490803,32575,US,6,CA,California,91,1.0,0.0,1,0.1136,AA,1.0,314.0,0.0,2764.0,6,2764.0,2
1,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,0.0,1.0,1,0.1464,UA,1.0,235.0,0.0,1605.0,4,1605.0,2
1,2021,1,EWR,11618,1161802,31703,US,34,NJ,New Jersey,21,0.0,1.0,1,0.0,YX,3.0,0.0,0.0,708.0,2,708.0,2
1,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,0.0,1.0,1,0.0707,DL,1.0,159.0,0.0,2248.0,5,2248.0,2
4,2021,1,FWA,11823,1182304,31823,US,18,IN,Indiana,42,1.0,0.0,1,0.4113,OH,1.0,617.0,0.0,1500.0,4,1500.0,2
2,2021,1,SNA,14908,1490803,32575,US,6,CA,California,91,0.0,0.0,1,0.3408,UA,1.0,535.0,0.0,1570.0,4,1570.0,2
4,2021,1,BUR,10800,1080003,32575,US,6,CA,California,91,1.0,0.0,1,0.1907,OO,1.0,539.0,0.0,2826.0,6,2826.0,2
2,2021,1,IND,12339,1233904,32337,US,18,IN,Indiana,42,0.0,1.0,1,0.9506,9E,1.0,866.0,0.0,911.0,2,911.0,2
3,2021,1,MCO,13204,1320402,31454,US,12,FL,Florida,33,0.0,0.0,1,0.2338,UA,1.0,374.0,0.0,1600.0,4,1600.0,2
4,2021,1,ATL,10397,1039707,30397,US,13,GA,Georgia,34,1.0,0.0,1,0.0744,DL,1.0,336.0,0.0,4515.0,10,4515.0,2
4,2021,1,AUS,10423,1042302,30423,US,48,TX,Texas,74,1.0,1.0,1,0.1424,WN,1.0,426.0,0.0,2991.0,6,2991.0,2
2,2021,1,SDF,14730,1473004,33044,US,21,KY,Kentucky,52,1.0,1.0,1,235,WN,1.0,338.0,0.0,1438.0,3,1438.0,2
2,2021,1,CLT,11057,1105703,31057,US,37,NC,North Carolina,36,1.0,1.0,1,0.1353,AA,1.0,171.0,0.0,1264.0,3,1264.0,2
4,2021,1,SAN,14679,1467903,33570,US,6,CA,California,91,1.0,0.0,1,0.1842,DL,1.0,786.0,0.0,4266.0,9,4266.0,2
2,2021,1,SAT,14683,1468305,33214,US,48,TX,Texas,74,0.0,1.0,1,196,AA,1.0,282.0,0.0,1439.0,3,1439.0,2
2,2021,1,PBI,14027,1402702,34027,US,12,FL,Florida,33,1.0,1.0,1,63,UA,1.0,129.0,0.0,2046.0,5,2046.0,2
2,2021,1,MDW,13232,1323202,30977,US,17,IL,Illinois,41,1.0,1.0,1,0.1745,WN,11.0,348.0,0.0,1994.0,4,1994.0,2
5,2021,1,ORF,13931,1393102,33667,US,51,VA,Virginia,38,1.0,0.0,1,0.0658,OH,1.0,326.0,0.0,4952.0,10,4952.0,2
2,2021,1,SJC,14831,1483106,32457,US,6,CA,California,91,1.0,1.0,1,201,WN,18.0,119.0,0.0,592.0,2,592.0,2
2,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,1.0,1.0,1,0.0572,WN,11.0,104.0,0.0,1818.0,4,1818.0,2
1,2021,1,TPA,15304,1530402,33195,US,12,FL,Florida,33,0.0,1.0,1,0.0943,UA,1.0,94.0,0.0,997.0,2,997.0,2
4,2021,1,MKE,13342,1334207,33342,US,55,WI,Wisconsin,45,1.0,0.0,1,0.0376,OO,1.0,114.0,0.0,3032.0,7,3032.0,2
4,2021,1,BGR,10581,1058102,30581,US,23,ME,Maine,12,1.0,0.0,1,0.0692,ZW,1.0,284.0,0.0,4106.0,9,4106.0,2
1,2021,1,DAL,11259,1125904,30194,US,48,TX,Texas,74,0.0,1.0,1,0.3205,WN,1.0,242.0,0.0,755.0,2,755.0,2
2,2021,1,USA,12544,1254404,32544,US,37,NC,North Carolina,36,1.0,1.0,1,0.1389,G4,2.0,127.0,0.0,914.0,2,914.0,2
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,0.0328,AS,2.0,143.0,0.0,4364.0,9,4364.0,2
1,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,0.0,1.0,1,0.1526,AS,3.0,143.0,0.0,937.0,2,937.0,2
4,2021,1,EWR,11618,1161802,31703,US,34,NJ,New Jersey,21,1.0,1.0,1,0.1618,DL,1.0,507.0,0.0,3134.0,7,3134.0,2
2,2021,1,LAS,12889,1288903,32211,US,32,NV,Nevada,85,0.0,1.0,1,0.0087,OO,1.0,5.0,0.0,573.0,2,573.0,2
2,2021,1,DTW,11433,1143302,31295,US,26,MI,Michigan,43,0.0,0.0,1,0.3129,DL,1.0,296.0,0.0,946.0,2,946.0,2
2,2021,1,SLC,14869,1486903,34614,US,49,UT,Utah,87,1.0,1.0,1,0.2669,DL,1.0,528.0,0.0,1978.0,4,1978.0,2
1,2021,1,MIA,13303,1330303,32467,US,12,FL,Florida,33,0.0,1.0,1,0.2079,AA,1.0,233.0,0.0,1121.0,3,1121.0,2
4,2021,1,TOL,15295,1529502,35165,US,39,OH,Ohio,44,1.0,0.0,1,0.1162,PT,1.0,217.0,0.0,1868.0,4,1868.0,2
1,2021,1,LAS,12889,1288903,32211,US,32,NV,Nevada,85,0.0,1.0,1,0.3647,WN,3.0,93.0,0.0,255.0,1,255.0,2
2,2021,1,RDM,14489,1448902,34489,US,41,OR,Oregon,92,0.0,0.0,1,0.0691,QX,1.0,84.0,0.0,1215.0,3,1215.0,2
1,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,0.0,1.0,1,0.0973,B6,1.0,115.0,0.0,1182.0,3,1182.0,2
2,2021,1,ISP,12391,1239103,31703,US,36,NY,New York,22,1.0,1.0,1,59,F9,1.0,122.0,0.0,2068.0,5,2068.0,2
2,2021,1,HPN,12197,1219702,31703,US,36,NY,New York,22,1.0,1.0,1,0.2188,B6,4.0,462.0,0.0,2112.0,5,2112.0,2
1,2021,1,FLL,11697,1169706,32467,US,12,FL,Florida,33,0.0,1.0,1,0.0263,UA,1.0,28.0,0.0,1065.0,3,1065.0,2
4,2021,1,COS,11109,1110902,30189,US,8,CO,Colorado,82,1.0,1.0,1,0.0665,UA,1.0,225.0,0.0,3386.0,7,3386.0,2
2,2021,1,DFW,11298,1129806,30194,US,48,TX,Texas,74,0.0,1.0,1,0.0187,NK,1.0,24.0,0.0,1285.0,3,1285.0,2
1,2021,1,GEG,11884,1188402,31884,US,53,WA,Washington,93,0.0,1.0,1,0.3259,QX,1.0,308.0,0.0,945.0,2,945.0,2
1,2021,1,BWI,10821,1082106,30852,US,24,MD,Maryland,35,0.0,1.0,1,0.1266,WN,1.0,153.0,0.0,1209.0,3,1209.0,2
1,2021,1,BOI,10713,1071302,30713,US,16,ID,Idaho,83,0.0,1.0,1,0.1994,OO,2.0,134.0,0.0,672.0,2,672.0,2
1,2021,1,FLL,11697,1169706,32467,US,12,FL,Florida,33,0.0,1.0,1,0.1854,WN,1.0,147.0,0.0,793.0,2,793.0,2
1,2021,1,EWR,11618,1161802,31703,US,34,NJ,New Jersey,21,0.0,1.0,1,0.0033,B6,8.0,5.0,0.0,1504.0,4,1504.0,2
2,2021,1,LIT,12992,1299206,32600,US,5,AR,Arkansas,71,0.0,0.0,1,0.2564,9E,1.0,251.0,0.0,979.0,2,979.0,2
4,2021,1,LGA,12953,1295304,31703,US,36,NY,New York,22,1.0,0.0,1,0.0656,AA,2.0,196.0,0.0,2990.0,6,2990.0,2
2,2021,1,PHX,14107,1410702,30466,US,4,AZ,Arizona,81,0.0,1.0,1,0.0875,WN,1.0,196.0,0.0,2241.0,5,2241.0,2
2,2021,1,RSW,14635,1463502,31714,US,12,FL,Florida,33,0.0,0.0,1,0.1922,AA,1.0,182.0,0.0,947.0,2,947.0,2
2,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,0.0,1.0,1,0.0232,NK,1.0,32.0,0.0,1379.0,3,1379.0,2
1,2021,1,SFO,14771,1477104,32457,US,6,CA,California,91,0.0,1.0,1,0.1753,AS,1.0,428.0,0.0,2442.0,5,2442.0,2
2,2021,1,IAH,12266,1226603,31453,US,48,TX,Texas,74,1.0,1.0,1,0.3459,UA,1.0,640.0,0.0,1850.0,4,1850.0,2
3,2021,1,BNA,10693,1069302,30693,US,47,TN,Tennessee,54,1.0,1.0,1,0.2068,WN,1.0,729.0,0.0,3525.0,8,3525.0,2
1,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,0.0,1.0,1,44,DL,2.0,109.0,0.0,2475.0,5,2475.0,2
1,2021,1,AUS,10423,1042302,30423,US,48,TX,Texas,74,0.0,1.0,1,0.4748,AA,1.0,490.0,0.0,1032.0,3,1032.0,2
3,2021,1,OMA,13871,1387102,33316,US,31,NE,Nebraska,65,1.0,1.0,1,0.1242,WN,1.0,328.0,0.0,2641.0,6,2641.0,2
2,2021,1,BNA,10693,1069302,30693,US,47,TN,Tennessee,54,1.0,1.0,1,0.2703,WN,5.0,333.0,0.0,1232.0,3,1232.0,2
2,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,0.0,1.0,1,0.0739,DL,3.0,72.0,0.0,974.0,2,974.0,2
2,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,1.0,1.0,1,0.0985,AS,1.0,477.0,0.0,4844.0,10,4844.0,2
1,2021,1,ATL,10397,1039707,30397,US,13,GA,Georgia,34,0.0,1.0,1,0.3445,DL,1.0,258.0,0.0,749.0,2,749.0,2
2,2021,1,MFE,13256,1325602,33256,US,48,TX,Texas,74,0.0,1.0,1,0.2278,AA,9.0,384.0,0.0,1686.0,4,1686.0,2
2,2021,1,PHL,14100,1410005,34100,US,42,PA,Pennsylvania,23,1.0,1.0,1,0.0499,F9,2.0,101.0,0.0,2026.0,5,2026.0,2
4,2021,1,LAS,12889,1288903,32211,US,32,NV,Nevada,85,1.0,1.0,1,0.0478,WN,1.0,220.0,0.0,4603.0,10,4603.0,2
1,2021,1,DTW,11433,1143302,31295,US,26,MI,Michigan,43,0.0,1.0,1,0.2103,DL,1.0,228.0,0.0,1084.0,3,1084.0,2
3,2021,1,OKC,13851,1385103,33851,US,40,OK,Oklahoma,73,1.0,0.0,1,178,OO,1.0,334.0,0.0,1876.0,4,1876.0,2
2,2021,1,RDM,14489,1448902,34489,US,41,OR,Oregon,92,1.0,1.0,1,0.1237,OO,2.0,221.0,0.0,1786.0,4,1786.0,2
4,2021,1,MCI,13198,1319801,33198,US,29,MO,Missouri,64,1.0,1.0,1,0.1016,WN,2.0,215.0,0.0,2117.0,5,2117.0,2
1,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,0.0,1.0,1,0.1006,AS,2.0,103.0,0.0,1024.0,3,1024.0,2
1,2021,1,RFD,14512,1451202,34512,US,17,IL,Illinois,41,0.0,1.0,1,0.1859,G4,2.0,195.0,0.0,1049.0,3,1049.0,2
2,2021,1,PDX,14057,1405702,34057,US,41,OR,Oregon,92,1.0,1.0,1,0.0366,AS,45.0,197.0,0.0,5388.0,11,5388.0,2
2,2021,1,XNA,15919,1591904,31834,US,5,AR,Arkansas,71,0.0,0.0,1,0.3781,MQ,1.0,383.0,0.0,1013.0,3,1013.0,2
4,2021,1,ORF,13931,1393102,33667,US,51,VA,Virginia,38,1.0,1.0,1,0.2086,WN,1.0,237.0,0.0,1136.0,3,1136.0,2
3,2021,1,PWM,14321,1432105,34321,US,23,ME,Maine,12,0.0,0.0,1,0.0018,9E,1.0,5.0,0.0,2733.0,6,2733.0,2
2,2021,1,CHS,10994,1099402,30994,US,45,SC,South Carolina,37,0.0,1.0,1,0.2351,DL,1.0,182.0,0.0,774.0,2,774.0,2
2,2021,1,BUR,10800,1080003,32575,US,6,CA,California,91,1.0,1.0,1,0.2241,WN,1.0,557.0,0.0,2486.0,5,2486.0,2
2,2021,1,PSP,14262,1426204,34262,US,6,CA,California,91,0.0,0.0,1,0.2133,AS,2.0,238.0,0.0,1116.0,3,1116.0,2
4,2021,1,PNS,14193,1419306,33728,US,12,FL,Florida,33,0.0,0.0,1,0.2265,OH,1.0,816.0,0.0,3603.0,8,3603.0,2
2,2021,1,HRL,12206,1220605,32206,US,48,TX,Texas,74,0.0,1.0,1,0.0045,WN,1.0,5.0,0.0,1122.0,3,1122.0,2
1,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,0.0,1.0,1,0.3939,DL,1.0,423.0,0.0,1074.0,3,1074.0,2
2,2021,1,PNS,14193,1419306,33728,US,12,FL,Florida,33,0.0,0.0,1,0.1456,YV,1.0,189.0,0.0,1298.0,3,1298.0,2
3,2021,1,SAN,14679,1467903,33570,US,6,CA,California,91,1.0,1.0,1,0.0937,AS,1.0,206.0,0.0,2198.0,5,2198.0,2
1,2021,1,SAT,14683,1468305,33214,US,48,TX,Texas,74,0.0,1.0,1,0.2282,OO,2.0,248.0,0.0,1087.0,3,1087.0,2
2,2021,1,SHV,14814,1481402,30476,US,22,LA,Louisiana,72,0.0,0.0,1,0.8382,MQ,1.0,347.0,0.0,414.0,1,414.0,2
1,2021,1,STL,15016,1501606,31123,US,29,MO,Missouri,64,0.0,1.0,1,0.1133,WN,1.0,131.0,0.0,1156.0,3,1156.0,2
4,2021,1,CVG,11193,1119302,33105,US,21,KY,Kentucky,52,1.0,1.0,1,0.2859,DL,1.0,466.0,0.0,1630.0,4,1630.0,2
3,2021,1,MIA,13303,1330303,32467,US,12,FL,Florida,33,1.0,0.0,1,0.0415,YX,1.0,74.0,0.0,1784.0,4,1784.0,2
2,2021,1,PDX,14057,1405702,34057,US,41,OR,Oregon,92,0.0,0.0,1,0.0576,QX,1.0,103.0,0.0,1789.0,4,1789.0,2
2,2021,1,CVG,11193,1119302,33105,US,21,KY,Kentucky,52,1.0,1.0,1,0.0348,F9,2.0,66.0,0.0,1896.0,4,1896.0,2
4,2021,1,RDU,14492,1449202,34492,US,37,NC,North Carolina,36,0.0,0.0,1,0.1807,9E,1.0,261.0,0.0,1676.0,4,1444.0,2
1,2021,1,RNO,14570,1457002,34570,US,32,NV,Nevada,85,0.0,1.0,1,1.0142,OO,1.0,428.0,0.0,422.0,1,422.0,2
1,2021,1,MCO,13204,1320402,31454,US,12,FL,Florida,33,0.0,1.0,1,0.0594,NK,4.0,24.0,0.0,404.0,1,404.0,2
2,2021,1,IAH,12266,1226603,31453,US,48,TX,Texas,74,0.0,0.0,1,0.0525,OO,1.0,66.0,0.0,1257.0,3,1257.0,2
4,2021,1,MDT,13230,1323002,32070,US,42,PA,Pennsylvania,23,0.0,0.0,1,0.2793,PT,1.0,300.0,0.0,1074.0,3,1074.0,2
2,2021,1,RSW,14635,1463502,31714,US,12,FL,Florida,33,0.0,1.0,1,52,AS,1.0,168.0,0.0,3228.0,7,3228.0,2
2,2021,1,IAH,12266,1226603,31453,US,48,TX,Texas,74,0.0,0.0,1,0.1941,AA,1.0,283.0,0.0,1458.0,3,1458.0,2
2,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,0.0,1.0,1,0.1877,UA,1.0,287.0,0.0,1529.0,4,1529.0,2
4,2021,1,DSM,11423,1142307,31423,US,19,IA,Iowa,61,1.0,0.0,1,0.1398,9E,1.0,360.0,0.0,2576.0,6,2576.0,2
2,2021,1,ELP,11540,1154005,30615,US,48,TX,Texas,74,0.0,1.0,1,0.0392,F9,1.0,89.0,0.0,2272.0,5,2272.0,2
2,2021,1,IAG,12265,1226505,32265,US,36,NY,New York,22,1.0,1.0,1,0.0735,G4,1.0,166.0,0.0,2258.0,5,2258.0,2
4,2021,1,SNA,14908,1490803,32575,US,6,CA,California,91,1.0,1.0,1,0.0942,AA,1.0,248.0,0.0,2633.0,6,2633.0,2
1,2021,1,SJC,14831,1483106,32457,US,6,CA,California,91,0.0,1.0,1,0.2694,WN,2.0,104.0,0.0,386.0,1,386.0,2
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,0.1549,AA,1.0,343.0,0.0,2214.0,5,2214.0,2
2,2021,1,IAH,12266,1226603,31453,US,48,TX,Texas,74,1.0,1.0,1,0.3152,UA,1.0,609.0,0.0,1932.0,4,1932.0,2
2,2021,1,DAL,11259,1125904,30194,US,48,TX,Texas,74,1.0,1.0,1,247,WN,1.0,333.0,0.0,1348.0,3,1348.0,2
4,2021,1,TXK,15401,1540103,35401,US,5,AR,Arkansas,71,1.0,0.0,1,0.1414,MQ,1.0,330.0,0.0,2334.0,5,2334.0,2
2,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,1.0,1.0,1,0.0681,AA,19.0,196.0,0.0,2880.0,6,2880.0,2
2,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,0.0,1.0,1,0.0652,WN,1.0,125.0,0.0,1917.0,4,1917.0,2
2,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,0.0,0.0,1,0.0713,AS,2.0,176.0,0.0,2469.0,5,2469.0,2
2,2021,1,SFO,14771,1477104,32457,US,6,CA,California,91,1.0,1.0,1,0.4523,OO,1.0,730.0,0.0,1614.0,4,1614.0,2
2,2021,1,MSP,13487,1348702,31650,US,27,MN,Minnesota,63,0.0,0.0,1,3,AA,1.0,5.0,0.0,1645.0,4,1645.0,2
1,2021,1,LGA,12953,1295304,31703,US,36,NY,New York,22,0.0,1.0,1,0.0725,UA,1.0,78.0,0.0,1076.0,3,1076.0,2
2,2021,1,PVD,14307,1430705,30721,US,44,RI,Rhode Island,15,1.0,1.0,1,0.2139,WN,1.0,486.0,0.0,2272.0,5,2272.0,2
4,2021,1,SBA,14689,1468902,34689,US,6,CA,California,91,1.0,0.0,1,0.0736,YV,1.0,259.0,0.0,3518.0,8,3518.0,2
2,2021,1,MSP,13487,1348702,31650,US,27,MN,Minnesota,63,1.0,1.0,1,0.25,9E,1.0,490.0,0.0,1960.0,4,1960.0,2
4,2021,1,GRB,11977,1197705,31977,US,55,WI,Wisconsin,45,1.0,0.0,1,0.0046,OO,2.0,11.0,0.0,2370.0,5,2370.0,2
2,2021,1,ATL,10397,1039707,30397,US,13,GA,Georgia,34,1.0,1.0,1,0.0852,DL,1.0,99.0,0.0,1162.0,3,1162.0,2
2,2021,1,DCA,11278,1127805,30852,US,51,VA,Virginia,38,1.0,0.0,1,0.2451,YX,1.0,377.0,0.0,1538.0,4,1538.0,2
2,2021,1,FLL,11697,1169706,32467,US,12,FL,Florida,33,0.0,1.0,1,0.0461,WN,1.0,102.0,0.0,2213.0,5,2213.0,2
2,2021,1,LGA,12953,1295304,31703,US,36,NY,New York,22,0.0,1.0,1,0.0837,UA,1.0,270.0,0.0,3225.0,7,3225.0,2
2,2021,1,DCA,11278,1127805,30852,US,51,VA,Virginia,38,1.0,1.0,1,0.3576,YX,1.0,550.0,0.0,1538.0,4,1538.0,2
2,2021,1,SBY,14704,1470405,34704,US,24,MD,Maryland,35,0.0,0.0,1,0.5403,PT,1.0,523.0,0.0,968.0,2,968.0,2
4,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,1.0,0.0,1,0.1656,UA,1.0,458.0,0.0,3158.0,7,2765.0,2
2,2021,1,PHX,14107,1410702,30466,US,4,AZ,Arizona,81,1.0,1.0,1,0.1917,WN,1.0,248.0,0.0,1294.0,3,1294.0,2
2,2021,1,TVC,15380,1538005,35380,US,26,MI,Michigan,43,0.0,0.0,1,221,9E,1.0,478.0,0.0,2163.0,5,2163.0,2
2,2021,1,BWI,10821,1082106,30852,US,24,MD,Maryland,35,1.0,1.0,1,51,NK,4.0,126.0,0.0,2470.0,5,2470.0,2
4,2021,1,RSW,14635,1463502,31714,US,12,FL,Florida,33,1.0,0.0,1,0.1483,UA,1.0,528.0,0.0,3561.0,8,3561.0,2
2,2021,1,FAY,11641,1164102,31641,US,37,NC,North Carolina,36,0.0,0.0,1,0.1046,YV,1.0,236.0,0.0,2256.0,5,2256.0,2
3,2021,1,LAX,12892,1289208,32575,US,6,CA,California,91,1.0,1.0,1,0.0777,DL,1.0,365.0,0.0,4695.0,10,4695.0,2
2,2021,1,GRR,11986,1198603,31986,US,26,MI,Michigan,43,0.0,1.0,1,0.2507,9E,1.0,183.0,0.0,730.0,2,730.0,2
2,2021,1,EWR,11618,1161802,31703,US,34,NJ,New Jersey,21,1.0,1.0,1,0.2092,UA,3.0,454.0,0.0,2170.0,5,2170.0,2
1,2021,1,BNA,10693,1069302,30693,US,47,TN,Tennessee,54,0.0,1.0,1,0.0797,WN,2.0,157.0,0.0,1969.0,4,1969.0,2
4,2021,1,SDF,14730,1473004,33044,US,21,KY,Kentucky,52,1.0,0.0,1,122,YX,1.0,316.0,0.0,2590.0,6,2590.0,2
2,2021,1,PHX,14107,1410702,30466,US,4,AZ,Arizona,81,1.0,1.0,1,0.1762,DL,1.0,390.0,0.0,2214.0,5,2214.0,2
1,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,0.0,1.0,1,0.5254,DL,1.0,528.0,0.0,1005.0,3,1005.0,2
1,2021,1,FLL,11697,1169706,32467,US,12,FL,Florida,33,0.0,1.0,1,0.2398,B6,8.0,258.0,0.0,1076.0,3,1076.0,2
2,2021,1,JFK,12478,1247805,31703,US,36,NY,New York,22,0.0,1.0,1,0.1153,DL,1.0,349.0,0.0,3027.0,7,3027.0,2
2,2021,1,MSO,13486,1348602,33486,US,30,MT,Montana,84,0.0,0.0,1,0.0767,OO,1.0,151.0,0.0,1969.0,4,1969.0,2
2,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,1.0,1.0,1,0.1147,WN,2.0,194.0,0.0,1692.0,4,1692.0,2
2,2021,1,AUS,10423,1042302,30423,US,48,TX,Texas,74,0.0,1.0,1,199,AA,1.0,279.0,0.0,1402.0,3,1402.0,2
2,2021,1,SMF,14893,1489302,33192,US,6,CA,California,91,1.0,1.0,1,0.4,WN,1.0,312.0,0.0,780.0,2,780.0,2
4,2021,1,BNA,10693,1069302,30693,US,47,TN,Tennessee,54,1.0,0.0,1,0.1802,AA,1.0,426.0,0.0,2364.0,5,2364.0,2
2,2021,1,EWR,11618,1161802,31703,US,34,NJ,New Jersey,21,1.0,1.0,1,0.0875,UA,2.0,164.0,0.0,1874.0,4,1874.0,2
1,2021,1,DFW,11298,1129806,30194,US,48,TX,Texas,74,0.0,1.0,1,0.2583,MQ,1.0,147.0,0.0,569.0,2,569.0,2
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,0.0028,DL,1.0,11.0,0.0,3956.0,8,3956.0,2
4,2021,1,OKC,13851,1385103,33851,US,40,OK,Oklahoma,73,1.0,1.0,1,0.1197,AA,1.0,224.0,0.0,1872.0,4,1872.0,2
2,2021,1,CLE,11042,1104205,30647,US,39,OH,Ohio,44,1.0,0.0,1,0.0935,YX,1.0,58.0,0.0,620.0,2,620.0,2
4,2021,1,BLI,10666,1066602,30666,US,53,WA,Washington,93,1.0,1.0,1,0.0281,QX,1.0,11.0,0.0,392.0,1,392.0,2
3,2021,1,TPA,15304,1530402,33195,US,12,FL,Florida,33,1.0,1.0,1,105,WN,1.0,242.0,0.0,2305.0,5,2305.0,2
1,2021,1,LGA,12953,1295304,31703,US,36,NY,New York,22,0.0,1.0,1,0.0045,YX,1.0,5.0,0.0,1107.0,3,1107.0,2
4,2021,1,MSY,13495,1349505,33495,US,22,LA,Louisiana,72,1.0,1.0,1,0.0556,WN,1.0,137.0,0.0,2462.0,5,2462.0,2
